0.244396	0.0287275	0.754351
0.244395	0.0287272	0.754353
0.244394	0.0287269	0.754354
0.244393	0.0287267	0.754355
0.244392	0.0287264	0.754356
0.244392	0.0287261	0.754358
0.244391	0.0287258	0.754359
0.24439	0.0287255	0.75436
0.244389	0.0287253	0.754362
0.244388	0.028725	0.754363
0.244387	0.0287247	0.754364
0.244386	0.0287245	0.754366
0.244385	0.0287242	0.754367
0.244385	0.0287239	0.754368
0.244384	0.0287237	0.75437
0.244383	0.0287234	0.754371
0.244382	0.0287231	0.754372
0.244381	0.0287229	0.754373
0.24438	0.0287226	0.754375
0.244379	0.0287224	0.754376
0.244379	0.0287221	0.754377
0.244378	0.0287218	0.754379
0.244377	0.0287216	0.75438
0.244376	0.0287213	0.754381
0.244375	0.0287211	0.754383
0.244374	0.0287208	0.754384
0.244373	0.0287206	0.754385
0.244373	0.0287203	0.754387
0.244372	0.0287201	0.754388
0.244371	0.0287198	0.754389
0.24437	0.0287196	0.754391
0.244369	0.0287193	0.754392
0.244368	0.0287191	0.754393
0.244367	0.0287188	0.754394
0.244366	0.0287186	0.754396
0.244366	0.0287184	0.754397
0.244365	0.0287181	0.754398
0.244364	0.0287179	0.7544
0.244363	0.0287177	0.754401
0.244362	0.0287174	0.754402
0.244361	0.0287172	0.754404
0.24436	0.028717	0.754405
0.24436	0.0287167	0.754406
0.244359	0.0287165	0.754408
0.244358	0.0287163	0.754409
0.244357	0.028716	0.75441
0.244356	0.0287158	0.754412
0.244355	0.0287156	0.754413
0.244354	0.0287154	0.754414
0.244353	0.0287151	0.754415
0.244353	0.0287149	0.754417
0.244352	0.0287147	0.754418
0.244351	0.0287145	0.754419
0.24435	0.0287143	0.754421
0.244349	0.028714	0.754422
0.244348	0.0287138	0.754423
0.244347	0.0287136	0.754425
0.244347	0.0287134	0.754426
0.244346	0.0287132	0.754427
0.244345	0.028713	0.754429
0.244344	0.0287128	0.75443
0.244343	0.0287126	0.754431
0.244342	0.0287124	0.754432
0.244341	0.0287122	0.754434
0.244341	0.0287119	0.754435
0.24434	0.0287117	0.754436
0.244339	0.0287115	0.754438
0.244338	0.0287113	0.754439
0.244337	0.0287111	0.75444
0.244336	0.0287109	0.754442
0.244335	0.0287107	0.754443
0.244334	0.0287105	0.754444
0.244334	0.0287103	0.754446
0.244333	0.0287101	0.754447
0.244332	0.0287099	0.754448
0.244331	0.0287098	0.75445
0.24433	0.0287096	0.754451
0.244329	0.0287094	0.754452
0.244328	0.0287092	0.754453
0.244328	0.028709	0.754455
0.244327	0.0287088	0.754456
0.244326	0.0287086	0.754457
0.244325	0.0287084	0.754459
0.244324	0.0287083	0.75446
0.244323	0.0287081	0.754461
0.244322	0.0287079	0.754463
0.244322	0.0287077	0.754464
0.244321	0.0287075	0.754465
0.24432	0.0287074	0.754467
0.244319	0.0287072	0.754468
0.244318	0.028707	0.754469
0.244317	0.0287068	0.754471
0.244316	0.0287067	0.754472
0.244316	0.0287065	0.754473
0.244315	0.0287063	0.754474
0.244314	0.0287061	0.754476
0.244313	0.028706	0.754477
0.244312	0.0287058	0.754478
0.244311	0.0287056	0.75448
0.24431	0.0287054	0.754481
0.24431	0.0287053	0.754482
0.244309	0.0287051	0.754484
0.244308	0.0287049	0.754485
0.244307	0.0287048	0.754486
0.244306	0.0287046	0.754488
0.244305	0.0287045	0.754489
0.244304	0.0287043	0.75449
0.244304	0.0287041	0.754492
0.244303	0.028704	0.754493
0.244302	0.0287038	0.754494
0.244301	0.0287037	0.754495
0.2443	0.0287035	0.754497
0.244299	0.0287034	0.754498
0.244299	0.0287032	0.754499
0.244298	0.0287031	0.754501
0.244297	0.0287029	0.754502
0.244296	0.0287028	0.754503
0.244295	0.0287026	0.754505
0.244294	0.0287025	0.754506
0.244293	0.0287023	0.754507
0.244293	0.0287022	0.754509
0.244292	0.028702	0.75451
0.244291	0.0287019	0.754511
0.24429	0.0287017	0.754512
0.244289	0.0287016	0.754514
0.244288	0.0287014	0.754515
0.244288	0.0287013	0.754516
0.244287	0.0287011	0.754518
0.244286	0.028701	0.754519
0.244285	0.0287009	0.75452
0.244284	0.0287007	0.754522
0.244283	0.0287006	0.754523
0.244283	0.0287004	0.754524
0.244282	0.0287003	0.754526
0.244281	0.0287002	0.754527
0.24428	0.0287	0.754528
0.244279	0.0286999	0.75453
0.244278	0.0286998	0.754531
0.244278	0.0286996	0.754532
0.244277	0.0286995	0.754533
0.244276	0.0286994	0.754535
0.244275	0.0286993	0.754536
0.244274	0.0286991	0.754537
0.244273	0.028699	0.754539
0.244273	0.0286989	0.75454
0.244272	0.0286988	0.754541
0.244271	0.0286986	0.754543
0.24427	0.0286985	0.754544
0.244269	0.0286984	0.754545
0.244269	0.0286983	0.754547
0.244268	0.0286982	0.754548
0.244267	0.028698	0.754549
0.244266	0.0286979	0.754551
0.244265	0.0286978	0.754552
0.244264	0.0286977	0.754553
0.244264	0.0286976	0.754554
0.244263	0.0286975	0.754556
0.244262	0.0286973	0.754557
0.244261	0.0286972	0.754558
0.24426	0.0286971	0.75456
0.24426	0.028697	0.754561
0.244259	0.0286969	0.754562
0.244258	0.0286968	0.754564
0.244257	0.0286966	0.754565
0.244256	0.0286965	0.754566
0.244255	0.0286964	0.754568
0.244255	0.0286963	0.754569
0.244254	0.0286962	0.75457
0.244253	0.0286961	0.754571
0.244252	0.028696	0.754573
0.244251	0.0286959	0.754574
0.244251	0.0286958	0.754575
0.24425	0.0286957	0.754577
0.244249	0.0286956	0.754578
0.244248	0.0286955	0.754579
0.244247	0.0286954	0.75458
0.244247	0.0286953	0.754582
0.244246	0.0286952	0.754583
0.244245	0.0286951	0.754584
0.244244	0.028695	0.754585
0.244243	0.0286949	0.754587
0.244243	0.0286948	0.754588
0.244242	0.0286947	0.754589
0.244241	0.0286946	0.75459
0.24424	0.0286945	0.754592
0.244239	0.0286944	0.754593
0.244239	0.0286943	0.754594
0.244238	0.0286942	0.754595
0.244237	0.0286942	0.754597
0.244236	0.0286941	0.754598
0.244236	0.028694	0.754599
0.244235	0.0286939	0.7546
0.244234	0.0286938	0.754602
0.244233	0.0286937	0.754603
0.244232	0.0286936	0.754604
0.244232	0.0286935	0.754605
0.244231	0.0286934	0.754607
0.24423	0.0286934	0.754608
0.244229	0.0286933	0.754609
0.244228	0.0286932	0.75461
0.244228	0.0286931	0.754612
0.244227	0.028693	0.754613
0.244226	0.0286929	0.754614
0.244225	0.0286928	0.754615
0.244225	0.0286928	0.754617
0.244224	0.0286927	0.754618
0.244223	0.0286926	0.754619
0.244222	0.0286925	0.75462
0.244221	0.0286924	0.754622
0.244221	0.0286923	0.754623
0.24422	0.0286923	0.754624
0.244219	0.0286922	0.754625
0.244218	0.0286921	0.754627
0.244218	0.028692	0.754628
0.244217	0.028692	0.754629
0.244216	0.0286919	0.75463
0.244215	0.0286918	0.754632
0.244215	0.0286918	0.754633
0.244214	0.0286917	0.754634
0.244213	0.0286916	0.754635
0.244212	0.0286916	0.754637
0.244211	0.0286915	0.754638
0.244211	0.0286914	0.754639
0.24421	0.0286914	0.75464
0.244209	0.0286913	0.754642
0.244208	0.0286912	0.754643
0.244208	0.0286912	0.754644
0.244207	0.0286911	0.754645
0.244206	0.028691	0.754647
0.244205	0.028691	0.754648
0.244205	0.0286909	0.754649
0.244204	0.0286909	0.75465
0.244203	0.0286908	0.754652
0.244202	0.0286907	0.754653
0.244202	0.0286907	0.754654
0.244201	0.0286906	0.754655
0.2442	0.0286906	0.754657
0.244199	0.0286905	0.754658
0.244199	0.0286904	0.754659
0.244198	0.0286904	0.75466
0.244197	0.0286903	0.754661
0.244196	0.0286903	0.754663
0.244196	0.0286902	0.754664
0.244195	0.0286901	0.754665
0.244194	0.0286901	0.754666
0.244193	0.02869	0.754667
0.244193	0.02869	0.754669
0.244192	0.0286899	0.75467
0.244191	0.0286899	0.754671
0.244191	0.0286898	0.754672
0.24419	0.0286897	0.754673
0.244189	0.0286897	0.754675
0.244188	0.0286896	0.754676
0.244188	0.0286896	0.754677
0.244187	0.0286895	0.754678
0.244186	0.0286895	0.754679
0.244185	0.0286894	0.754681
0.244185	0.0286894	0.754682
0.244184	0.0286893	0.754683
0.244183	0.0286893	0.754684
0.244183	0.0286892	0.754685
0.244182	0.0286892	0.754686
0.244181	0.0286891	0.754688
0.24418	0.0286891	0.754689
0.24418	0.0286891	0.75469
0.244179	0.028689	0.754691
0.244178	0.028689	0.754692
0.244178	0.0286889	0.754694
0.244177	0.0286889	0.754695
0.244176	0.0286889	0.754696
0.244175	0.0286888	0.754697
0.244175	0.0286888	0.754698
0.244174	0.0286887	0.7547
0.244173	0.0286887	0.754701
0.244173	0.0286887	0.754702
0.244172	0.0286886	0.754703
0.244171	0.0286886	0.754704
0.24417	0.0286886	0.754706
0.24417	0.0286885	0.754707
0.244169	0.0286885	0.754708
0.244168	0.0286885	0.754709
0.244168	0.0286884	0.75471
0.244167	0.0286884	0.754712
0.244166	0.0286884	0.754713
0.244166	0.0286883	0.754714
0.244165	0.0286883	0.754715
0.244164	0.0286883	0.754716
0.244163	0.0286882	0.754717
0.244163	0.0286882	0.754719
0.244162	0.0286882	0.75472
0.244161	0.0286882	0.754721
0.244161	0.0286881	0.754722
0.24416	0.0286881	0.754723
0.244159	0.0286881	0.754724
0.244159	0.028688	0.754726
0.244158	0.028688	0.754727
0.244157	0.028688	0.754728
0.244157	0.0286879	0.754729
0.244156	0.0286879	0.75473
0.244155	0.0286879	0.754731
0.244154	0.0286879	0.754732
0.244154	0.0286878	0.754734
0.244153	0.0286878	0.754735
0.244152	0.0286878	0.754736
0.244152	0.0286877	0.754737
0.244151	0.0286877	0.754738
0.24415	0.0286877	0.754739
0.24415	0.0286877	0.75474
0.244149	0.0286876	0.754741
0.244148	0.0286876	0.754743
0.244148	0.0286876	0.754744
0.244147	0.0286875	0.754745
0.244146	0.0286875	0.754746
0.244146	0.0286875	0.754747
0.244145	0.0286875	0.754748
0.244144	0.0286875	0.754749
0.244144	0.0286874	0.75475
0.244143	0.0286874	0.754752
0.244142	0.0286874	0.754753
0.244142	0.0286874	0.754754
0.244141	0.0286874	0.754755
0.24414	0.0286873	0.754756
0.24414	0.0286873	0.754757
0.244139	0.0286873	0.754758
0.244138	0.0286873	0.75476
0.244138	0.0286873	0.754761
0.244137	0.0286873	0.754762
0.244137	0.0286873	0.754763
0.244136	0.0286872	0.754764
0.244135	0.0286872	0.754765
0.244135	0.0286872	0.754766
0.244134	0.0286872	0.754767
0.244133	0.0286872	0.754769
0.244133	0.0286872	0.75477
0.244132	0.0286872	0.754771
0.244131	0.0286872	0.754772
0.244131	0.0286872	0.754773
0.24413	0.0286872	0.754774
0.244129	0.0286872	0.754775
0.244129	0.0286872	0.754776
0.244128	0.0286872	0.754778
0.244128	0.0286871	0.754779
0.244127	0.0286871	0.75478
0.244126	0.0286871	0.754781
0.244126	0.0286871	0.754782
0.244125	0.0286871	0.754783
0.244124	0.0286871	0.754784
0.244124	0.0286871	0.754785
0.244123	0.0286871	0.754786
0.244123	0.0286871	0.754787
0.244122	0.0286871	0.754788
0.244121	0.0286871	0.754789
0.244121	0.0286871	0.75479
0.24412	0.0286871	0.754791
0.244119	0.0286871	0.754793
0.244119	0.0286871	0.754794
0.244118	0.0286871	0.754795
0.244118	0.0286871	0.754796
0.244117	0.0286871	0.754797
0.244116	0.0286871	0.754798
0.244116	0.0286871	0.754799
0.244115	0.0286871	0.7548
0.244114	0.0286871	0.754801
0.244114	0.0286871	0.754802
0.244113	0.0286871	0.754803
0.244113	0.0286871	0.754804
0.244112	0.0286871	0.754805
0.244111	0.0286871	0.754807
0.244111	0.0286871	0.754808
0.24411	0.0286871	0.754809
0.24411	0.0286871	0.75481
0.244109	0.0286871	0.754811
0.244108	0.0286871	0.754812
0.244108	0.0286871	0.754813
0.244107	0.0286871	0.754814
0.244107	0.0286871	0.754815
0.244106	0.0286871	0.754816
0.244105	0.0286871	0.754817
0.244105	0.0286871	0.754818
0.244104	0.0286871	0.754819
0.244104	0.0286871	0.75482
0.244103	0.0286871	0.754822
0.244102	0.0286871	0.754823
0.244102	0.0286871	0.754824
0.244101	0.0286871	0.754825
0.244101	0.0286871	0.754826
0.2441	0.0286871	0.754827
0.244099	0.0286871	0.754828
0.244099	0.0286871	0.754829
0.244098	0.0286871	0.75483
0.244098	0.0286871	0.754831
0.244097	0.0286871	0.754832
0.244097	0.0286871	0.754833
0.244096	0.0286871	0.754834
0.244095	0.0286871	0.754835
0.244095	0.0286871	0.754836
0.244094	0.0286871	0.754837
0.244094	0.0286871	0.754838
0.244093	0.0286871	0.754839
0.244093	0.0286871	0.75484
0.244092	0.0286871	0.754841
0.244091	0.0286871	0.754842
0.244091	0.0286871	0.754843
0.24409	0.0286871	0.754844
0.24409	0.0286872	0.754845
0.244089	0.0286872	0.754846
0.244089	0.0286872	0.754847
0.244088	0.0286872	0.754848
0.244087	0.0286872	0.754849
0.244087	0.0286872	0.75485
0.244086	0.0286873	0.754851
0.244086	0.0286873	0.754852
0.244085	0.0286873	0.754853
0.244085	0.0286873	0.754854
0.244084	0.0286873	0.754855
0.244084	0.0286873	0.754856
0.244083	0.0286874	0.754857
0.244082	0.0286874	0.754858
0.244082	0.0286874	0.754859
0.244081	0.0286874	0.75486
0.244081	0.0286874	0.754861
0.24408	0.0286875	0.754862
0.24408	0.0286875	0.754863
0.244079	0.0286875	0.754864
0.244079	0.0286875	0.754865
0.244078	0.0286876	0.754866
0.244078	0.0286876	0.754867
0.244077	0.0286876	0.754868
0.244076	0.0286876	0.754869
0.244076	0.0286877	0.75487
0.244075	0.0286877	0.754871
0.244075	0.0286877	0.754872
0.244074	0.0286877	0.754873
0.244074	0.0286877	0.754874
0.244073	0.0286878	0.754875
0.244073	0.0286878	0.754876
0.244072	0.0286878	0.754877
0.244072	0.0286878	0.754878
0.244071	0.0286879	0.754879
0.244071	0.0286879	0.75488
0.24407	0.0286879	0.754881
0.24407	0.0286879	0.754882
0.244069	0.028688	0.754883
0.244069	0.028688	0.754884
0.244068	0.028688	0.754885
0.244067	0.0286881	0.754886
0.244067	0.0286881	0.754887
0.244066	0.0286881	0.754887
0.244066	0.0286881	0.754888
0.244065	0.0286882	0.754889
0.244065	0.0286882	0.75489
0.244064	0.0286882	0.754891
0.244064	0.0286882	0.754892
0.244063	0.0286883	0.754893
0.244063	0.0286883	0.754894
0.244062	0.0286883	0.754895
0.244062	0.0286883	0.754896
0.244061	0.0286884	0.754897
0.244061	0.0286884	0.754898
0.24406	0.0286884	0.754899
0.24406	0.0286884	0.7549
0.244059	0.0286885	0.754901
0.244059	0.0286885	0.754902
0.244058	0.0286885	0.754903
0.244058	0.0286885	0.754904
0.244057	0.0286886	0.754905
0.244057	0.0286886	0.754906
0.244056	0.0286886	0.754907
0.244056	0.0286887	0.754907
0.244055	0.0286887	0.754908
0.244055	0.0286887	0.754909
0.244054	0.0286887	0.75491
0.244054	0.0286888	0.754911
0.244053	0.0286888	0.754912
0.244053	0.0286888	0.754913
0.244052	0.0286888	0.754914
0.244052	0.0286889	0.754915
0.244051	0.0286889	0.754916
0.244051	0.0286889	0.754917
0.24405	0.0286889	0.754917
0.24405	0.028689	0.754918
0.24405	0.028689	0.754919
0.244049	0.028689	0.75492
0.244049	0.0286891	0.754921
0.244048	0.0286891	0.754922
0.244048	0.0286891	0.754923
0.244047	0.0286891	0.754924
0.244047	0.0286892	0.754925
0.244046	0.0286892	0.754925
0.244046	0.0286892	0.754926
0.244045	0.0286892	0.754927
0.244045	0.0286893	0.754928
0.244044	0.0286893	0.754929
0.244044	0.0286893	0.75493
0.244043	0.0286894	0.754931
0.244043	0.0286894	0.754932
0.244042	0.0286894	0.754933
0.244042	0.0286894	0.754934
0.244041	0.0286895	0.754934
0.244041	0.0286895	0.754935
0.244041	0.0286895	0.754936
0.24404	0.0286895	0.754937
0.24404	0.0286896	0.754938
0.244039	0.0286896	0.754939
0.244039	0.0286896	0.75494
0.244038	0.0286897	0.754941
0.244038	0.0286897	0.754942
0.244037	0.0286897	0.754942
0.244037	0.0286897	0.754943
0.244036	0.0286898	0.754944
0.244036	0.0286898	0.754945
0.244036	0.0286898	0.754946
0.244035	0.0286898	0.754947
0.244035	0.0286899	0.754948
0.244034	0.0286899	0.754949
0.244034	0.0286899	0.75495
0.244033	0.02869	0.75495
0.244033	0.02869	0.754951
0.244032	0.02869	0.754952
0.244032	0.02869	0.754953
0.244032	0.0286901	0.754954
0.244031	0.0286901	0.754955
0.244031	0.0286901	0.754955
0.24403	0.0286901	0.754956
0.24403	0.0286902	0.754957
0.244029	0.0286902	0.754958
0.244029	0.0286902	0.754959
0.244028	0.0286903	0.75496
0.244028	0.0286903	0.75496
0.244028	0.0286903	0.754961
0.244027	0.0286903	0.754962
0.244027	0.0286904	0.754963
0.244026	0.0286904	0.754964
0.244026	0.0286904	0.754965
0.244025	0.0286904	0.754965
0.244025	0.0286905	0.754966
0.244025	0.0286905	0.754967
0.244024	0.0286905	0.754968
0.244024	0.0286905	0.754969
0.244023	0.0286906	0.75497
0.244023	0.0286906	0.75497
0.244022	0.0286906	0.754971
0.244022	0.0286907	0.754972
0.244022	0.0286907	0.754973
0.244021	0.0286907	0.754974
0.244021	0.0286907	0.754975
0.24402	0.0286908	0.754975
0.24402	0.0286908	0.754976
0.24402	0.0286908	0.754977
0.244019	0.0286909	0.754978
0.244019	0.0286909	0.754979
0.244018	0.0286909	0.75498
0.244018	0.0286909	0.754981
0.244017	0.028691	0.754981
0.244017	0.028691	0.754982
0.244017	0.0286911	0.754983
0.244016	0.0286911	0.754984
0.244016	0.0286911	0.754985
0.244015	0.0286912	0.754986
